LCLid,slot_0,slot_1,slot_2,slot_3,slot_4,slot_5,slot_6,slot_7,slot_8,slot_9,slot_10,slot_11,slot_12,slot_13,slot_14,slot_15,slot_16,slot_17,slot_18,slot_19,slot_20,slot_21,slot_22,slot_23,slot_24,slot_25,slot_26,slot_27,slot_28,slot_29,slot_30,slot_31,slot_32,slot_33,slot_34,slot_35,slot_36,slot_37,slot_38,slot_39,slot_40,slot_41,slot_42,slot_43,slot_44,slot_45,slot_46,slot_47,avg_consumption,median_consumption,std_consumption,min_consumption,max_consumption,base_load,peak_to_avg_ratio,weekend_usage,weekday_usage,Acorn_grouped,stdorToU,cluster
MAC002988,0.06608940397350993,0.060451077943615254,0.06041459369817579,0.06114950166112956,0.060028192371475955,0.05730679933665008,0.0559485903814262,0.055543946932006635,0.05620398009950248,0.05516583747927031,0.055804311774461025,0.05612935323383084,0.060973466003316754,0.060570480928689885,0.06602819237147595,0.08098175787728026,0.10831291390728479,0.12480960264900663,0.1199701986754967,0.11939403973509935,0.10986920529801325,0.098408940397351,0.09158278145695364,0.0768841059602649,0.07624337748344372,0.07489735099337748,0.07614238410596026,0.08018874188741722,0.07955960264900662,0.08182615894039735,0.08842218543046358,0.09773509950331126,0.1060066225165563,0.12335099337748345,0.12967715215231787,0.14745529801324503,0.14459437086092713,0.15047682102649007,0.15611920513245034,0.15482947036423841,0.15018046357615894,0.12595364238410595,0.10973344387417219,0.09966887417218544,0.08935927119205299,0.08657450314569537,0.07579470198675498,0.06579966887417218,0.09144661098150193,0.065,0.09467359355299337,0.006,1.6799999,0.038,18.371374094331774,0.08905330101756512,0.09240007721152455,Adversity,Std,1
MAC002993,0.2090165562913907,0.1954610281923715,0.18087893864013266,0.17078109452736318,0.1589535655058043,0.14721724709784412,0.13635489220563846,0.12840298507462689,0.12545439469320066,0.128106135986733,0.1352072968490879,0.1272587064676617,0.13943781094527363,0.12242122719734662,0.1256301824212272,0.1211094527363184,0.12791708126036486,0.13941127694859037,0.1476341059602649,0.15338142620232173,0.14940562913907285,0.1469817880794702,0.14769867549668872,0.1492748344370861,0.1427665562913907,0.14159768211920531,0.14489900662251656,0.14289403973509934,0.14429470198675495,0.14608278145695364,0.14735264900662254,0.14169536423841061,0.1457317880794702,0.15241059602649007,0.168523178807947,0.19025331125827813,0.21667384105960266,0.23363245033112584,0.23490728476821193,0.24887582781456954,0.26805132450331126,0.2451572847682119,0.2385927152317881,0.2243311258278146,0.22834105960264903,0.2274205298013245,0.22761920529801324,0.21669205298013247,0.16943746117208533,0.145,0.07557866096336818,0.0,0.798,0.106,4.70970229652774,0.17997432170542635,0.16523858480548315,Adversity,Std,1
MAC003003,0.07669983416252073,0.07653322259136212,0.07476411960132891,0.07358471760797343,0.07514784053156146,0.07388870431893688,0.0748156146179402,0.07396511627906976,0.07405980066445184,0.07340531561461794,0.07438372093023256,0.07231063122923588,0.07145182724252493,0.06900498338870431,0.07135714285714286,0.08054152823920266,0.09417275747508305,0.10746511627906977,0.12179734219269103,0.12862624584717608,0.13354318936877077,0.13064950166112957,0.1255215946843854,0.12305315614617941,0.11883554817275747,0.11704817275747507,0.1142906976744186,0.11712292358803986,0.11639036544850498,0.11550332225913622,0.11778737541528239,0.11606799336650084,0.1169004975124378,0.11610116086235489,0.11719237147595357,0.13186401326699834,0.18643946915422885,0.37911774444444446,0.29597844112769484,0.3262139303482587,0.2571393036484245,0.11564013266998341,0.10119071310116086,0.08464344941956882,0.07724543946932007,0.07569983416252073,0.07533665008291873,0.07792371475953565,0.11707179912499134,0.093,0.11537637560873842,0.013,1.4450001,0.049,12.342853793997392,0.1157819466439274,0.11758319246075828,Adversity,Std,1
MAC003009,0.03133236994219653,0.0321536231884058,0.03165217391304348,0.030405247813411078,0.030828985507246373,0.031513043478260866,0.030799999999999998,0.029446376811594205,0.030130434782608694,0.031365217391304344,0.03112463768115942,0.029478260869565218,0.03078260869565217,0.07002608695652174,0.0924231884057971,0.1085391304347826,0.09863768115942029,0.06645953757225434,0.04694508670520231,0.0484971098265896,0.10092196531791907,0.07766473988439307,0.0921242774566474,0.06199421965317919,0.06552023121387282,0.0503150289017341,0.05340173410404624,0.06001445057803468,0.046549132947976885,0.0454335260115607,0.06619364161849711,0.1391907514450867,0.18497398843930637,0.17554624277456646,0.14980057774566474,0.11678034682080925,0.07764161849710983,0.07511271676300578,0.0676300578034682,0.06689306358381503,0.06800289017341041,0.06789306358381503,0.06709537572254336,0.12498265895953757,0.059693641618497106,0.11188728323699422,0.04694508670520231,0.0345606936416185,0.06851157322483424,0.048,0.1041371711600272,0.011,1.317,0.012,19.223029599364253,0.07119328088454178,0.06745057624295449,Adversity,Std,1
MAC003020,0.08644171779141104,0.07405376344086022,0.06369278033794162,0.059731182795698924,0.05836098310291859,0.06031643625192012,0.059443932411674345,0.057144393241167435,0.0533594470046083,0.05252688172043011,0.05328878648233487,0.05513978494623656,0.07069124423963134,0.11132258049155146,0.1399462367127496,0.16955299523809522,0.2698325646697389,0.27763287265745007,0.2946061541538461,0.3282745391104294,0.41978987714723925,0.3726349690184049,0.3790568357910907,0.3555944698924731,0.27460675867895545,0.27217511443932413,0.2825674838957055,0.24449693312883436,0.24106134953987732,0.2441196314417178,0.21853374233128836,0.19412269969325152,0.18824846656441718,0.18457208604294478,0.21863496871165644,0.21407208588957052,0.23787883450920247,0.31555674877300616,0.3233502298003072,0.3218726989263804,0.3390245406441718,0.2383742328220859,0.18933435567484663,0.17056901871165644,0.16133128819018405,0.13682208588957054,0.13114263788343558,0.11126533711656442,0.19536268859043235,0.1,0.33035997182794713,0.019,3.5929999,0.043,18.39143352256242,0.19699350225184853,0.1947112680792983,Adversity,Std,1
MAC003021,0.07658256880733945,0.06738591117917304,0.06180551301684533,0.0602312404287902,0.056450229709035224,0.05656202143950996,0.05670750382848392,0.05727718223583461,0.06224349157733538,0.06458805513016845,0.06916539050535987,0.0709509954058193,0.06429862174578867,0.077947932618683,0.07525574272588055,0.05889739663093415,0.05669831546707504,0.06877947932618683,0.06288837920489296,0.07173394495412844,0.07042354740061163,0.07234097859327217,0.07750917431192661,0.09162480857580399,0.10284709480122324,0.1122217125382263,0.11736544342507646,0.11615443425076453,0.1221987767584098,0.12387003058103975,0.12652752293577982,0.1261651376146789,0.1345137614678899,0.15663093415007656,0.162104134762634,0.16250076569678407,0.15968912710566616,0.14549770290964778,0.12243032143950995,0.1260229709035222,0.13724655436447167,0.1336018376722818,0.1378165137614679,0.1243302752293578,0.10963914373088685,0.10142660550458715,0.09399388379204893,0.08688990825688074,0.09687992985493384,0.053,0.08879352562743377,0.0,1.0549999,0.025,10.889767380919215,0.10562152776657706,0.09340152426795026,Adversity,Std,1
MAC003023,0.1114854517611026,0.09002453987730061,0.08428834355828221,0.0826717791411043,0.08265950920245399,0.08373466257668712,0.08548159509202455,0.08579294478527608,0.08923773006134969,0.09123006134969325,0.09391257668711657,0.09560429447852761,0.09619325153374234,0.09772852760736196,0.09869478527607363,0.10691705069124423,0.11293251533742332,0.13961963190184049,0.14938496932515338,0.16704747335375192,0.18057361963190183,0.1826125574272588,0.179572741194487,0.18511485451761103,0.1957197549770291,0.21969065834609494,0.24870290980091886,0.26064471684532925,0.23919171779141105,0.25268147013782544,0.19603828514548238,0.18668912710566615,0.19701225114854518,0.20774272572741195,0.20932771822358345,0.2054493865030675,0.20906125574272588,0.2078284839203675,0.19526952526799388,0.18073047473200612,0.16907656967840734,0.16775803981623277,0.16620673813169984,0.16675191424196018,0.17111638591117917,0.17946248085758038,0.1737748851454824,0.13971209800918835,0.15665848286507889,0.123,0.12093417078914728,0.018,1.755,0.056,11.20271285603782,0.15735017367536688,0.15638276400535833,Adversity,Std,1
MAC003024,0.07450773993808049,0.06466356589147286,0.05473178294573643,0.04888682170542635,0.04726666666666667,0.04362790697674419,0.04241550387596899,0.04286046511627907,0.04119069767441861,0.04118449612403101,0.04168527131782946,0.04337984496124031,0.04223255813953488,0.048756589147286825,0.06777054263565892,0.06809302325581396,0.0657922480620155,0.06114728682170542,0.057,0.055285271317829454,0.05628372108527131,0.06021981408668731,0.0665030959752322,0.06279721377708979,0.06159442724458204,0.05755503891472868,0.05802012383900929,0.053552631578947366,0.057190402476780186,0.051913312693498456,0.05369504643962848,0.060866873219814245,0.05943498436532508,0.06376315789473684,0.06747058823529412,0.07519195046439628,0.07839318885448916,0.09863931873065016,0.13132248062015503,0.17527399334365323,0.1974674927244582,0.19430030959752323,0.17638854489164088,0.16063157925696595,0.13544427244582044,0.12736842105263158,0.11567801857585139,0.09198142414860681,0.07712818693280836,0.048,0.12642735462649124,0.005,1.897,0.019,24.59541803637374,0.07680844563568436,0.07725567643208595,Adversity,Std,1
MAC003027,0.021009174311926605,0.017376722817764166,0.018099540581929557,0.01675497702909648,0.017558958652373658,0.016418070444104135,0.01790658499234303,0.016526799387442573,0.017849923430321595,0.016105666156202143,0.020225114854517612,0.02310260336906585,0.025730474732006126,0.02621898928024502,0.025183767228177643,0.02672281776416539,0.0413552833078101,0.03502756508422665,0.05101378254211332,0.03246094946401225,0.03983333333333333,0.030607033792048932,0.03403058103975535,0.03437003058103976,0.03165596330275229,0.033134762633996936,0.03356269113149847,0.04111162079510704,0.048077981651376146,0.05981039770642202,0.07248012232415903,0.07279051987767583,0.07146483180428134,0.06523853211009174,0.05898623853211009,0.06577981651376147,0.06768960244648317,0.06680886850152905,0.06456422018348625,0.062302752293577984,0.06310550458715597,0.06357645259938838,0.06090061162079511,0.05694954128440367,0.05034250764525994,0.04216666666666667,0.03187883435582822,0.02611620795107034,0.04026008926362767,0.027,0.056220569000486324,0.0,1.51,0.007,37.50612647956012,0.038494567043799714,0.040962349070979814,Adversity,Std,1
MAC003031,0.019027649769585254,0.01212923076923077,0.008553846153846153,0.005424615384615385,0.0032384615384615386,0.002,0.0015646153846153848,0.0017369230769230769,0.00128,0.001030769230769231,0.0010292307692307693,0.00124,0.0018292307692307694,0.004081538461538462,0.00612923076923077,0.009375384615384615,0.009790769230769231,0.011193846153846153,0.008136923076923076,0.006986153846153847,0.008272307692307692,0.008883256528417819,0.009387096774193549,0.009509984639016898,0.008261136712749617,0.006580645161290323,0.0057357910906298,0.005841781874039938,0.006853846153846154,0.008838709677419355,0.011387096774193549,0.014772657450076805,0.019370199692780338,0.02999078341013825,0.037377880184331795,0.04209677419354839,0.04229493087557604,0.03855606758832566,0.0370199692780338,0.03679877112135176,0.03751766513056835,0.04143010752688172,0.04313076923076923,0.04567434715821813,0.042190476190476195,0.03754070660522273,0.029001536098310292,0.02379384615384615,0.016754267413931146,0.005,0.02288367993263728,0.0,0.151,0.0,9.012629216747714,0.017267650039409978,0.016550214822771213,Adversity,Std,1
MAC003032,0.1927018350152905,0.1675712099540582,0.1347457886676876,0.1173353751914242,0.11524349157733538,0.10103675344563554,0.09116079632465543,0.0824601226993865,0.08000612557427259,0.07833384379785605,0.07757120980091885,0.0757687595712098,0.10172894333843799,0.10503981623277181,0.13968147013782542,0.17315160796324655,0.17652373675344565,0.19733384364471668,0.18448238882082696,0.20177029096477794,0.19145635543644715,0.18362844006116208,0.19621406712538225,0.21591896024464835,0.22679816529051985,0.22154740091743122,0.21557339418960245,0.19725688088685014,0.17758715596330274,0.1702966359327217,0.1675611622324159,0.17907645244648318,0.19319571850152906,0.22520489296636084,0.2673073392966361,0.3065519874617737,0.34321100917431197,0.3658149851681957,0.35951834862385323,0.32475840978593273,0.3142205208269525,0.3068868503058104,0.28472782874617736,0.2745948012232416,0.2717048932721713,0.26980886880733945,0.23914067278287462,0.21449847064220182,0.19791240039209437,0.132,0.21177880627929196,0.018,2.309,0.057,11.666777803844136,0.24058514453282545,0.18094140973979683,Adversity,Std,1
MAC003036,0.06301687116564418,0.053322580645161294,0.04967434715821813,0.04668356374807987,0.047291858678955453,0.04666359447004608,0.046665130568356375,0.04567588325652842,0.05132258064516129,0.04817665130568356,0.04829032258064516,0.0461889400921659,0.05398463901689708,0.08195084485407066,0.11526574500768048,0.15745161290322582,0.15009076923076922,0.17890168970814133,0.11841321044546851,0.11310752688172042,0.09268817204301076,0.08326073619631902,0.07993098159509203,0.10772392638036811,0.11458895705521473,0.11399692780337942,0.12254141104294479,0.10406288343558283,0.11531490015360982,0.12999386503067484,0.11339263803680982,0.13148312883435584,0.12912116564417178,0.1534049079754601,0.13679754601226995,0.14368251533742332,0.13503527607361965,0.12566564417177914,0.15270552147239264,0.14216717791411043,0.14209202453987732,0.14011349693251535,0.14209202453987732,0.15100920245398772,0.13942791411042943,0.12567484662576686,0.09857361963190184,0.07700153374233129,0.10429869216256836,0.089,0.07211517050153513,0.008,1.011,0.03,9.693314259628238,0.10138355550576902,0.10546325964378411,Adversity,Std,1
MAC003072,0.17452599388379206,0.1696094946401225,0.16743491577335373,0.1622113323124043,0.15908575803981623,0.15645329249617151,0.15786830015313935,0.1570091883614089,0.15866462480857582,0.15569984701378256,0.14934303215926492,0.14565696784073506,0.1606707503828484,0.18426952542113323,0.2622955591117917,0.3843552834609495,0.4362143955589587,0.47830168392036754,0.45594027595712094,0.41958958606431856,0.39181135030674846,0.3814309817484663,0.36974539892638036,0.3955782207055215,0.4110521469325153,0.39469631871165645,0.3888236199386503,0.38200000030674847,0.36658958621745785,0.37156049004594177,0.37073660030627875,0.3953394495412844,0.42073200627871365,0.4437966359327218,0.47814220214067277,0.506036697706422,0.5174816512232416,0.5392981654434251,0.580392966972477,0.5775329249617152,0.5815107027522936,0.5691009172782875,0.530772170795107,0.47242660550458715,0.3974449539755352,0.31444495412844037,0.24549694159021404,0.19957645259938836,0.34771577572084716,0.216,0.2884034184498998,0.038,2.7490001,0.113,7.905882597075347,0.3358089257232563,0.35244900600873674,Affluent,Std,0
MAC003078,0.17226493108728944,0.15092638021472393,0.1323093415007657,0.12545176110260337,0.1222343032159265,0.11705972434915773,0.1154395099540582,0.11422970903522205,0.1146125574272588,0.12652679938744257,0.21151226993865033,0.28388803665644174,0.3282450228177642,0.31728483920367534,0.2937166921898928,0.2841960189892802,0.2368973967840735,0.2234486983154671,0.23273506891271056,0.23454823920367537,0.24946248070444105,0.25329862143951,0.2776462477794793,0.2998560483920368,0.32466462496171516,0.3288389575153374,0.33443558282208585,0.3206186826952527,0.323912577607362,0.30361656457055214,0.3011088960122699,0.30086196319018405,0.32315490828220855,0.3677871361408882,0.44458805497702913,0.4925245397239264,0.5598851456355283,0.6031975491577335,0.6332235834609494,0.6292710560490046,0.6261332313935681,0.581202143338438,0.5318929657492355,0.47585911194486985,0.3893486241590214,0.3139525995412844,0.25784709480122325,0.2129006117737003,0.31247839682175,0.212,0.2770015621524307,0.02,2.358,0.076,7.546121664676539,0.34122269514954634,0.30102864664673595,ACORN-U,Std,0
MAC003110,0.09151533742331289,0.0907803380952381,0.09000768049155146,0.0897004608294931,0.09101536098310291,0.09192933947772657,0.08800614439324117,0.08953609831029186,0.08805061349693251,0.08788036809815951,0.09040644171779141,0.09555521472392638,0.10256901840490798,0.14533435582822085,0.15385429432515338,0.18069585253456222,0.2017515337423313,0.21060736211656442,0.2178573619631902,0.21438650291411043,0.19834915758039814,0.18244104134762634,0.17008422633996936,0.18443644747320062,0.17654211347626342,0.1727228177641654,0.1662036751914242,0.16631853032159266,0.17118376722817763,0.1820229709035222,0.19707044395099538,0.2140459418070444,0.20837212863705973,0.2148637056661562,0.2218499234303216,0.2519280245022971,0.27988667718223587,0.2688208269525268,0.2556156202143951,0.24634150076569677,0.23920367549770294,0.22473813185298624,0.19989586508422663,0.17110260336906585,0.13914701393568146,0.11506125574272588,0.09824386503067485,0.09325613496932515,0.16507060740563326,0.11,0.1544777570920067,0.045,3.325,0.073,20.142895529725482,0.17294090605516932,0.16193668512680834,Affluent,Std,1
MAC003163,0.12797577820069203,0.1065181979202773,0.0974748698440208,0.08927382998266899,0.08204506083188907,0.08282322357019065,0.07789774714038128,0.07532062409012132,0.07682495667244368,0.0757053726169844,0.07223223570190641,0.07722183708838821,0.09099826689774697,0.14584228734835356,0.20180034670138888,0.33484201302083333,0.3267534725694444,0.31013588832752614,0.2681646445407279,0.2431317155979203,0.2512616980935875,0.26684922097053726,0.2632097048526863,0.25988561542461003,0.25276603119584057,0.2517906576124567,0.23635121141868512,0.23197923806228374,0.2165902776041667,0.19012802750865052,0.17891695484429068,0.16522837370242213,0.16706401366782006,0.20852768183391004,0.24681141903114187,0.29456747387543253,0.31904506031195845,0.33732525986159173,0.357378892733564,0.41450865034602075,0.4988685117647059,0.48533391020761246,0.4588806216262976,0.3904142110918544,0.30018685103806225,0.241519030449827,0.20232179948096887,0.1708096884083045,0.22546961375676652,0.104,0.30673138623274304,0.006,2.5910001,0.04,11.491571111640502,0.245874666289564,0.2173797811570831,ACORN-U,Std,0
MAC003166,0.43002604114583337,0.30036695634782606,0.2689895648695652,0.20996173930434783,0.17743652173913044,0.16911652173913044,0.16069391304347827,0.16283304347826089,0.1612782608695652,0.17188347826086955,0.17568641114982578,0.24038608695652175,0.25973391304347826,0.3377982608695652,0.35029965121951223,0.35156869582608696,0.32906770815972225,0.30559375017361107,0.2775677081597222,0.2687621529513889,0.2962222220486111,0.3216545130208333,0.34028125000000004,0.3484722220486111,0.3824722222222222,0.4037934032986111,0.4518298611111111,0.5510624987847222,0.6074340272569444,0.676946088,0.6585739116521739,0.6360643488695652,0.5911631928819445,0.5775451376736112,0.6290208333333333,0.6374913206597221,0.7004131944444444,0.7345121529513888,0.8150347229166667,0.9073113059130434,1.1109184015625,1.0471718753472221,1.1267187512152779,0.9758246536458333,0.9271631953125,0.8768472223958333,0.7476510411458333,0.6688107637152778,0.49715825097911465,0.274,0.5175192751098258,0.0,5.5029998,0.128,11.068909726756559,0.5709938649923313,0.4679864162046155,Affluent,Std,3
MAC003182,0.20386679174484051,0.20172556390977442,0.19095300751879699,0.17433145009416198,0.18296804511278195,0.1936936090225564,0.2031203007518797,0.20743233082706766,0.228203007518797,0.23094538606403014,0.26216729323308274,0.2843872180451128,0.29696992481203005,0.3586879695488722,0.4001710516917293,0.520945490037594,0.4987161656015037,0.44163721823308266,0.45084934143126176,0.43740225601503757,0.4389193240150094,0.424729830956848,0.430425891369606,0.4447467159474672,0.46587241988742967,0.47980675384615384,0.47346904240150095,0.5171350836772983,0.4973114452157599,0.45453947368421055,0.4758480296435272,0.4700337709193246,0.5063808626641652,0.5476960596622888,0.6248705429643527,0.6735947463414634,0.7038555341463415,0.7518836767354596,0.8291278193609022,0.8136998120075047,0.7729530975609755,0.7170526321428571,0.7298236399624766,0.6677091923076923,0.5741200752345216,0.46323452138836774,0.3540187622889306,0.2594690435272045,0.44867436120740245,0.275,0.4129036552766051,0.055,4.072,0.141,9.075624444066893,0.45145235154257507,0.44756520301653346,Affluent,Std,0
MAC003212,0.3364858221172023,0.3017462119318182,0.29087499981060605,0.2680056814393939,0.24242803049242426,0.23201515151515154,0.24555303030303027,0.22971022727272727,0.22983522727272726,0.2336306818181818,0.24807765151515154,0.23685227272727274,0.23413257575757576,0.2274564393939394,0.2140871212121212,0.2174810606060606,0.22992424242424245,0.2385776515151515,0.23689962083333332,0.2286578449905482,0.19354631398865785,0.16505303030303028,0.14697731587901702,0.12601701323251416,0.1401984877126654,0.12916068052930055,0.13627221172022683,0.14034404536862005,0.15509262759924386,0.16844234404536862,0.19435160661625708,0.20188846880907374,0.22622727253787878,0.22527221172022685,0.2396515153409091,0.2645425328922495,0.29063327051039695,0.3401212121212121,0.3620680527410208,0.39125330793950847,0.40659357258979206,0.41644990586011343,0.4167958412098299,0.40221739168241966,0.39482230623818526,0.401860113610586,0.39271833648393195,0.38206994328922494,0.2577858494166338,0.24,0.18050794424915947,0.0,1.755,0.04,6.807976481143334,0.24801681256078922,0.2616546524899576,Affluent,Std,0
MAC003218,2.209212556038647,4.332334949514563,5.375844660194175,5.560902899514563,5.45053398737864,5.2530728092233,5.176990297087379,5.335572815048544,5.2729708854368935,5.097917487864078,4.803975738834951,4.146276696116505,2.578174760679612,0.6114611650485436,0.5740631063106796,0.5495728160194174,0.6638349538834951,0.5954611660194175,0.6271941747572816,0.7333932043689321,0.6296553393203884,0.5889660218446602,0.6452801908212561,0.7189466014563106,0.7252125618357489,0.7781835768115942,0.8256183570048309,0.8437135912621359,0.8511642512077294,0.925637681642512,0.7881014497584541,0.690400965700483,0.656439615942029,0.6589999990338165,0.6649661826086957,0.6787777782608696,0.7089710120772947,0.7428743937198068,0.743164252173913,0.9007439623188406,0.9231400951690821,1.0695893690821257,1.4878405821256038,1.4980821256038648,1.4845314,1.2862463787439615,1.8849710086956522,2.386816429468599,1.9089870881267021,0.992,2.023872252049792,0.0,8.75,0.269,4.583582599600721,1.9059299568247126,1.9101809517183337,ACORN-U,Std,2
MAC003223,0.24864461247637049,0.1818390149621212,0.14165909071969696,0.11665151515151514,0.09905113636363637,0.09042613636363636,0.08431439393939394,0.0829375,0.08170833333333334,0.08085606060606061,0.08130492424242425,0.08262689393939394,0.16337689375,0.2560492422348485,0.3527575753787879,0.4168030301136364,0.4014128791666667,0.4492159089015152,0.5094810617424242,0.5749810596590909,0.6055606054924242,0.5336496210227272,0.5099924246212121,0.4982897727272727,0.4793712134469697,0.4741720221172023,0.4714990555765596,0.48755302992424243,0.5076805293005671,0.5635274111531191,0.5518638939508507,0.5425633268431002,0.5281625710775047,0.5396824187145558,0.5529678638941399,0.5497202270321361,0.5592249542533081,0.5712930056710775,0.5717844984877126,0.5546824196597354,0.5675992449905483,0.5550132577651515,0.570603025141777,0.5561776939508506,0.5330869565217391,0.510172022873346,0.42690737221172026,0.3363591676748582,0.4002075219269889,0.293,0.40063844061630494,0.036,4.4039998,0.067,11.004290421116663,0.39159472205555557,0.40362116054167124,Affluent,Std,0
MAC003239,0.07160037878787878,0.07165399239543725,0.06975332068311195,0.06962049335863377,0.07061480075901327,0.0691404174573055,0.06994686907020874,0.06883491442125238,0.06950284629981025,0.06932447817836812,0.06793927893738141,0.06840986717267553,0.08191081574952562,0.13225806451612904,0.1198235294117647,0.17560721062618595,0.19716888045540798,0.14407590132827325,0.22528598484848486,0.13439583333333333,0.10051136363636363,0.10827840909090909,0.1198409090909091,0.12552462140151513,0.17559280303030303,0.1392310606060606,0.17839962102272727,0.16764772727272728,0.15267803011363634,0.16131628768939393,0.1637537878787879,0.20282765151515153,0.2234886365530303,0.26945833333333336,0.2651003787878788,0.26868749999999997,0.29436553049242425,0.28780681818181814,0.3135681818181818,0.2782821965909091,0.2514564393939394,0.20430871193181818,0.19578409071969696,0.24371401515151517,0.19977083333333334,0.23525000000000001,0.12599621212121212,0.08643560606060606,0.15808619598041537,0.106,0.14231740587938635,0.024,1.635,0.054,10.342458997511416,0.1537705555416667,0.15980045236124904,Affluent,Std,1
MAC003252,0.18163706563706564,0.15969498069498067,0.142011583011583,0.12926640926640925,0.12333590733590734,0.11231467181467182,0.10747683397683398,0.10884555984555984,0.1061023166023166,0.10290926640926641,0.10201351351351352,0.10416988416988417,0.11313706563706563,0.12736872586872588,0.17383397702702702,0.21736100386100388,0.26251544382239383,0.28364671833976834,0.2810694976833977,0.2625077218146718,0.2743648640926641,0.2561370658301158,0.22671235579150578,0.21936872567567567,0.22612162123552124,0.23921042490347488,0.25119691119691123,0.28223745154440155,0.31018532857142855,0.3516525094594595,0.3614671805019305,0.3629073364864865,0.38251837485493234,0.42415250907335905,0.4432123548262548,0.4757258694980695,0.47061776023166024,0.5249768339768339,0.49816602335907334,0.4550328187258687,0.4276100388030888,0.390098455984556,0.3779420849420849,0.3414671812741313,0.3324092667953668,0.2976389967181467,0.25377799208494206,0.21455791525096524,0.2681763262599043,0.174,0.2748835022421529,0.035,3.0599999,0.078,11.41040278489902,0.2760981000281492,0.2650068137797049,Affluent,Std,0
MAC003281,0.18228000038095238,0.16959351164122138,0.14892748091603053,0.13298661586998087,0.10480343511450382,0.09736832061068702,0.09692366412213742,0.09328053435114503,0.09643702290076336,0.10192543021032505,0.08540458015267176,0.15995038167938933,0.14896946545801526,0.2899637402671756,0.24895419828244275,0.22356679351145037,0.2525362595419847,0.22687238133333334,0.26416984694656487,0.20633904742857143,0.21589142876190476,0.1462552382857143,0.14717523790476192,0.16150285714285714,0.144430476,0.18744952380952382,0.15775238133333333,0.13892952457142857,0.15005714304761905,0.13354007633587786,0.14561142895238094,0.1598209523809524,0.15163047600000001,0.20040380952380954,0.18285714285714286,0.20802857142857142,0.23128952361904762,0.26261523752380955,0.2636354965648855,0.27335619085714286,0.29274095276190476,0.3238358780534351,0.3333104761904762,0.35606857161904765,0.3297466668571429,0.3015580944761905,0.25838666666666665,0.20243809523809525,0.1956828580784812,0.087,0.24310936049449505,0.018,2.7820001,0.028,14.216881986076888,0.20753244421286646,0.19093999219731939,Affluent,Std,1
MAC003305,0.23820689693486588,0.21089635259117082,0.1781996161228407,0.17075961557692307,0.16716506717850288,0.1679462573896353,0.1653147792706334,0.16131861804222647,0.16180998080614203,0.1653953934740883,0.16654702495201534,0.17082917466410746,0.1797447216890595,0.20484069097888674,0.19886372360844531,0.24543186180422266,0.2569865642994242,0.2828714011516315,0.30882341650671785,0.3058771593090211,0.3202552785028791,0.3221609197318008,0.2988735632183908,0.3002241381226054,0.3057241379310345,0.317580459578544,0.3255421457854406,0.33243295,0.3332777777777778,0.32962835249042144,0.3253084289272031,0.3366839078544061,0.3470038310344828,0.3802931034482759,0.41653256666666666,0.4826302681992337,0.5163601534482758,0.5813160927203065,0.5893224564299424,0.5572547890804598,0.5525229894636016,0.5570019153256706,0.5706839072796935,0.58537739348659,0.5448333335249042,0.4631053653256705,0.37889655153256707,0.3025440607279693,0.32886618197651196,0.24,0.25533082536683543,0.061,2.3759999,0.129,7.224822831341463,0.3205317471913276,0.33216769836038146,Affluent,Std,0
MAC003317,0.6943819587332054,0.5872346157692308,0.5152384611538461,0.44295961615384616,0.39714999980769233,0.3359288463461539,0.29288269211538465,0.24747307692307693,0.21388076923076924,0.17245384615384615,0.15330384615384615,0.1441346153846154,0.17152307692307694,0.2086076923076923,0.23811538461538462,0.2630903846153846,0.2884508670520231,0.25288846134615384,0.2567230771153846,0.22130961538461538,0.22296724470134874,0.2522499994230769,0.27009615365384615,0.2647,0.2711019228846154,0.3125326923076923,0.3343378120921305,0.38103262975047986,0.4138598850287908,0.41650287888675624,0.4488675633397313,0.47547408829174664,0.4564856047984645,0.49641842610364684,0.5418061404990403,0.5951017282149712,0.634243761612284,0.7365923063461538,0.866193857965451,0.9223646833013436,0.9509059487523992,0.9153013437619961,0.8867178510556621,0.8693416518234165,0.8666257184261037,0.835218810940499,0.8327255284069097,0.774888677159309,0.465658046481185,0.3,0.3996457033351165,0.037,3.316,0.138,7.12110533696959,0.5189055327889625,0.4445014265089221,ACORN-U,Std,0
MAC003328,0.13827692307692308,0.11026589595375723,0.08425818882466281,0.07288053949903661,0.06240269749518305,0.05815961538461538,0.056613461538461536,0.05508653846153846,0.05263198458574181,0.04966088631984586,0.0566878612716763,0.059897880539499036,0.07118846153846153,0.08340576923076924,0.1013217726396917,0.1442846153846154,0.15146641074856046,0.16854126679462572,0.17733973128598848,0.1883992322456814,0.1859059500959693,0.18347216909788866,0.17750000019230772,0.1529730771153846,0.13272692307692308,0.12899038461538462,0.10985192307692307,0.10930443159922928,0.10941923057692308,0.10367307673076924,0.10792500000000001,0.1187576923076923,0.12776153846153848,0.1405826923076923,0.16533846153846155,0.1855173078846154,0.22043269211538463,0.23613269230769232,0.25175576923076926,0.24583815028901734,0.24783269230769228,0.25167500000000004,0.25165125240847785,0.24862692307692308,0.23145576923076924,0.21654807692307693,0.19708269230769232,0.16545576923076924,0.14475498918409874,0.076,0.1605569475648595,0.01,1.584,0.016,10.942628015297464,0.14890651955876114,0.14311345972711512,ACORN-U,Std,1
